id,naziv,adresa,pbroj,mesto,opstina,okrug,suprava,www,tel,fax,vrsta,odeljenja,gps
1605,"Машинско-електротехничка школа","Вука Караџића 5",31330,Прибој,Прибој,Златиборски,Ужице,http://metpb.edu.rs/,0332452170,0332452170,"Средња школа",18,"43.562520961626305,19.53937768952528"
1639,"Економска школа","Господар Јованова 1",32000,Чачак,Чачак,Моравички,Чачак,http://www.ekonomska-cacak.edu.rs/,032344793,032222345,"Средња школа",31,"43.89300623140578,20.34938335418701"
1641,"Техничка школа","Цара Душана 20",32000,Чачак,Чачак,Моравички,Чачак,http://www.tehnickacacak.edu.rs,032341664,032222229,"Средња школа",31,"43.896115, 20.341883"
1798,"Прехрамбено-угоститељска школа","Стоје Тошић 23",32000,Чачак,Чачак,Моравички,Чачак,http://prehrambeno-ugostiteljska.edu.rs,032334901,032330306,"Средња школа",22,"43.8894805253013,20.349082946777344"
1640,"Медицинска школа","Никифора Максимовића 8",32100,Чачак,Чачак,Моравички,Чачак,http://www.medicinska-cacak.edu.rs,032222755,032347775,"Средња школа",22,"43.885562,20.351252"
1642,"Машинско-саобраћајна школа","Др Драгише Мишовића 146",32100,Чачак,Чачак,Моравички,Чачак,http://www.mssca.edu.rs,38132372560,38132370640,"Средња школа",42,"43.87802827254909,20.359725952148438"
1645,"Средња школа Драгачево","Републике бб",32230,Гуча,Лучани,Моравички,Чачак,http://skoladragacevo.edu.rs,032855554,032855554,"Средња школа",20,"44.09942068528652,20.4290771484375"
1644,"Техничка школа","Миће Матовића 2",32250,Ивањица,Ивањица,Моравички,Чачак,http://tehnickaskola.rs,032661000,032661000,"Средња школа",22,"43.582560, 20.228688"
1635,"Гимназија Таковски устанак","Милоша Великог 11",32300,"Горњи Милановац","Горњи Милановац",Моравички,Чачак,http://www.gimnazijagm.edu.rs,032711180,032711180,"Средња школа",16,"44.008620115415354,20.4620361328125"
1636,"Економско-трговачка школа Књаз Милош","Вука Караџића 1",32300,"Горњи Милановац","Горњи Милановац",Моравички,Чачак,http://etsgm.edu.rs,032713322,032720810,"Средња школа",19,"44.022240204256605,20.455609560012817"
1637,"Техничка школа Јован Жујовић","Вука Караџића 3",32300,"Горњи Милановац","Горњи Милановац",Моравички,Чачак,http://www.tsgm.edu.rs,032713320,032710597,"Средња школа",15,"44.02262401358107,20.45525550842285"
1537,"Друга крагујевачка гимназија","Ђуре Пуцара Старог 2",34000,Крагујевац,Крагујевац,Шумадијски,Крагујевац,http://www.drugagimnazija.edu.rs,034341398,034341398,"Средња школа",31,"44.021800459865695,20.923405587673187"
1538,"Трговинско-угоститељска школа Тоза Драговић","Саве Ковачевића 25",34000,Крагујевац,Крагујевац,Шумадијски,Крагујевац,http://www.tozadragovic.wordpress.com,0346333237,0346335686,"Средња школа",31,"44.02182939051798,20.926380157470703"
1540,"Политехничка школа","Косовска 8",34000,Крагујевац,Крагујевац,Шумадијски,Крагујевац,http://politehnickakg.kg.edu.rs,0038134335175,0038134335178,"Средња школа",59,"44.007231118816314,20.91643452644348"
1541,"Друга техничка школа","Косовска 8",34000,Крагујевац,Крагујевац,Шумадијски,Крагујевац,http://www.dtskg.edu.rs/,034300870,034300870,"Средња школа",12,"44.00701697894686,20.91509610414505"
1542,"Прва техничка школа","Радоја Домановића 8",34000,Крагујевац,Крагујевац,Шумадијски,Крагујевац,http://www.prvatehnicka.edu.rs,034332461,034332461,"Средња школа",51,"44.018689368008815,20.908173322677612"
1781,"Економска школа","Радоја Домановића 6",34000,Крагујевац,Крагујевац,Шумадијски,Крагујевац,https://www.ekonomska.edu.rs,034332428,034335406,"Средња школа",28,"44.01945317257355,20.908344984054565"
1544,"Средња школа Ђура Јакшић","Карађорђева 94",34210,Рача,Рача,Шумадијски,Крагујевац,http://www.raca.edu.rs,034751156,034751281,"Средња школа",13,"44.22911745125543,20.976151227922855"
1545,"Средња школа","Светозара Марковића 43",34220,Лапово,Лапово,Шумадијски,Крагујевац,http://www.lapovo.edu.rs,034850230,034853430,"Средња школа",8,"44.148710425584085,21.10748291015625"
1535,"Средња школа Никола Тесла","Краља Милана Обреновића 2",34227,Баточина,Баточина,Шумадијски,Крагујевац,http://www.ssbatocina.edu.rs,0346841659,0346841038,"Средња школа",12,"44.15408667969782,21.0810524225235"
1790,"Средња школа","34240 Кнић",34240,Кнић,Кнић,Шумадијски,Крагујевац,http://www.srednjaskolaknic.info,034511063,034510149,"Средња школа",8,"43.927092750725706,20.713852643966675"
1532,"Гимназија Милош Савковић","Јосипа Грушовника 1",34300,Аранђеловац,Аранђеловац,Шумадијски,Крагујевац,http://gimnazijamilossavkovic.nasaskola.rs,034711051,034711051,"Средња школа",18,"44.32581294980219,20.53372194059193"
1533,"Економско-угоститељска школа Слободан Минић","Јосифа Панчића 3",34300,Аранђеловац,Аранђеловац,Шумадијски,Крагујевац,http://eusslobodanminic.nasaskola.rs,0346713393,0346713393,"Средња школа",23,"44.3116198375761,20.547845363616943"
1534,"Техничка школа Милета Николић","Јосифа Панчића бр. 3",34300,Аранђеловац,Аранђеловац,Шумадијски,Крагујевац,http://www.tehniar.com,0346712128,0346712128,"Средња школа",27,"44.311513318685414,20.54730623960495"
1546,"Средња школа Краљ Петар Први","Шумадијска 2",34310,Топола,Топола,Шумадијски,Крагујевац,http://www.srednjaskola-topola.edu.rs,034811035,034811035,"Средња школа",25,"44.25356672082875,20.679463371634483"
1563,"Гимназија Светозар Марковић","Слободана Пенезића Крцуна 1",35000,Јагодина,Јагодина,Поморавски,Јагодина,http://www.gimnazija.autentik.net,035245416,035241416,"Средња школа",29,"43.980211, 21.261637"
1564,"Економско-трговинска школа Славка Ђурђевић","Кнегиње Милице бб",35000,Јагодина,Јагодина,Поморавски,Јагодина,http://etsjagodina.edu.rs,035245340,035251602,"Средња школа",28,"43.977375265935734,21.25802993774414"
1565,"Прва техничка школа","Књегиње Милице 101",35000,Јагодина,Јагодина,Поморавски,Јагодина,http://prvatehnickaskolajagodina.nasaskola.rs,035245171,035245171,"Средња школа",23,"43.974621, 21.265277"
1566,"Електротехничка и грађевинска школа Никола Тесла","Багрданска 7",35000,Јагодина,Јагодина,Поморавски,Јагодина,http://www.tesla-jagodina.edu.rs,035251328,035251327,"Средња школа",31,"43.98610664640047,21.246920228004456"
1568,"Средња школа","Браће Југовића 10",35210,Свилајнац,Свилајнац,Поморавски,Јагодина,http://skolasvilajnac.edu.rs/,035321408,035321408,"Средња школа",15,"44.23215106997452,21.196188926696777"
1557,"Техничка школа","Рудничка 1",35213,Деспотовац,Деспотовац,Поморавски,Јагодина,http://www.tehnickaskoladespotovac.nasaskola.rs,035611105,035611105,"Средња школа",20,"44.09547332157605,21.436089053750038"
1569,Гимназија,"Карађорђева 57",35230,Ћуприја,Ћуприја,Поморавски,Јагодина,https://www.gimnazijacuprija.edu.rs,0358476535,0358476535,"Средња школа",12,"43.93254400954988,21.371219158172607"
1570,"Медицинска школа Данило Димитријевић","Рада Кончара бр. 3",35230,Ћуприја,Ћуприја,Поморавски,Јагодина,http://www.medicinskaskolacuprija.edu.rs,0358470030,0358470030,"Средња школа",19,"43.935009, 21.369539"
1571,"Техничка школа","Кнеза Милоша бб",35230,Ћуприја,Ћуприја,Поморавски,Јагодина,http://tehnickaskolacuprija.edu.rs,0358471772,0358472466,"Средња школа",14,"43.91298515469642,21.377397626638412"
1558,Гимназија,"Бранка Крсмановића бб",35250,Параћин,Параћин,Поморавски,Јагодина,http://www.gimnazija-paracin.edu.rs,035563549,035563549,"Средња школа",14,43.81867485545321
1559,"Економско-трговинска школа","Драгољуба Јовановића 2",35250,Параћин,Параћин,Поморавски,Јагодина,http://ekonomist.edu.rs,035563170,035563170,"Средња школа",26,"43.81471121600004,21.4178466796875"
1560,"Машинско-електротехничка школа","Бранка Крсмановића б.б.",35250,Параћин,Параћин,Поморавски,Јагодина,http://www.mes.edu.rs,035573056,035563445,"Средња школа",17,"43.86144141581439,21.406911313533783"
1561,"Технолошка школа","Драгољуба Јовановића 2",35250,Параћин,Параћин,Поморавски,Јагодина,http://www.tehnoloskaskola.nasaskola.rs,"035561697 / 035569504",035561697,"Средња школа",21,"43.86061562630672,21.407560408115387"
1562,"Пољопривредно-ветеринарска школа са домом ученика","Слађана Лукића бб",35260,Рековац,Рековац,Поморавски,Јагодина,http://www.pvskolarekovac.edu.rs,0358411434,0358411134,"Средња школа",13,"43.863769809881084,21.090990006923676"
1819,"Уметничка школа у Краљеву","Цара Лазара 38",36000,Краљево,Краљево,"Рашки 1",Краљево,http://www.umetnicka-kv.net/,036326700,036326700,"Средња школа",9,"43.72399438227409,20.68847894668579"
1648,"Медицинска школа","Доситејева 46",36000,Краљево,Краљево,"Рашки 1",Краљево,http://www.medinkv.edu.rs,036382548,036313554,"Средња школа",20,"43.724270, 20.700994"
1649,"Машинска техничка школа 14. октобар","Индустријска 21",36000,Краљево,Краљево,"Рашки 1",Краљево,http://www.mtskv.edu.rs,036312433,036392921,"Средња школа",21,"43.729468096931,20.697137117385864"
1650,"Електро-саобраћајна школа Никола Тесла","Доситејева 44б",36000,Краљево,Краљево,"Рашки 1",Краљево,http://www.estsnikolatesla.edu.rs,036312601,0365110540,"Средња школа",26,"43.72499021301634,20.69986492395401"
1647,"Економско-трговинска школа","Доситејева 46.",36100,Краљево,Краљево,"Рашки 1",Краљево,http://www.ets-kraljevo.edu.rs,036382047,036382047,"Средња школа",22,"43.72561484000679,20.71172833442688"
1651,"Пољопривредно-хемијска школа Др Ђорђе Радић","Ђуре Ђаковића 2/22",36100,Краљево,Краљево,"Рашки 1",Краљево,http://ratarica.edu.rs,036359979,036359888,"Средња школа",26,"43.729196748923,20.67549705505371"
1652,"Шумарска школа са домом ученика","Карађорђева 262",36100,Краљево,Краљево,"Рашки 1",Краљево,http://www.sumarska.edu.rs,036352235,036352800,"Средња школа",33,"43.72364547415639,20.650992393493652"
1654,Гимназија,"Хероја Чајке 18",36210,"Врњачка Бања","Врњачка Бања","Рашки 1",Краљево,http://www.gvb.edu.rs,036611379,036616510,"Средња школа",15,"43.616318102438676,20.890191793441772"
1656,Гимназија,"Вука Караџића број  7",36300,"Нови Пазар","Нови Пазар","Рашки 2",Краљево,http://gimnazijanp.edu.rs/,020331470,020331470,"Средња школа",37,"43.138369373721105,20.51997184753418"
1657,"Економско-трговинска школа","28. Новембра 163",36300,"Нови Пазар","Нови Пазар","Рашки 2",Краљево,http://ekonomskanovipazar.edu.rs,020323770,020323770,"Средња школа",41,"43.143911969828174,20.514328479766846"
1658,"Школа за дизајн текстила и коже","Вука Караџића бб",36300,"Нови Пазар","Нови Пазар","Рашки 2",Краљево,http://www.skolazadizajn.edu.rs,020312799,020312799,"Средња школа",32,"43.13782134963578,20.521119832992554"
1659,"Техничка школа","Вука Караџића бб",36300,"Нови Пазар","Нови Пазар","Рашки 2",Краљево,http://tehnickanp.edu.rs,020311945,020338266,"Средња школа",40,"43.13785070819343,20.521487295627594"
1789,"Медицинска школа","Косанчићева бб",36300,"Нови Пазар","Нови Пазар","Рашки 2",Краљево,http://www.medicinskanp.edu.rs,0652545145,020332981,"Средња школа",25,43.132441
1830,"Угоститељско-туристичка школа","Расима Халиловића бб",36300,"Нови Пазар","Нови Пазар","Рашки 2",Краљево,http://www.turistskola.edu.rs,020317896,020317496,"Средња школа",22,"43.13631817264695,20.521345138549805"
1609,"Гимназија Јездимир Ловић","Саве Ковачевића15",36310,Сјеница,Сјеница,Златиборски,Ужице,http://gimnazijasjenica.info,020741053,020741053,"Средња школа",16,"43.30119623257967,19.97314453125"
1610,"Техничко-пољопривредна школа","Саве Ковачевића 15",36310,Сјеница,Сјеница,Златиборски,Ужице,http://tpssjenica.com,020741048,020741048,"Средња школа",21,"43.2747682159445,20.00086784362793"
1662,Гимназија,"7. Јула 18",36320,Тутин,Тутин,"Рашки 2",Краљево,http://gimnazijatutin.rs,020811148,020811148,"Средња школа",18,"42.99388149945489,20.33290386199951"
1663,"Техничка школа","7.јули 18",36320,Тутин,Тутин,"Рашки 2",Краљево,"http://www.tehtutin.edu.rs  ",020811160,0205100252,"Средња школа",30,"42.99396206555117,20.33295750617981"
1660,Гимназија,"Омладински центар бб",36350,Рашка,Рашка,"Рашки 1",Краљево,http://gimnazijaraska.edu.rs,036736043,036736043,"Средња школа",15,"43.286015583945414,20.616703033447266"
1661,"Машинска школа","Омладинска бр.2",36350,Рашка,Рашка,"Рашки 1",Краљево,http://www.masinskaraska.edu.rs,036738210,036738210,"Средња школа",15,"43.285945294352295,20.616466999053955"
1442,Гимназија,"Топличина 1",37000,Крушевац,Крушевац,Расински,Крушевац,http://gimnazija.org.rs,037427208,037427179,"Средња школа",36,"43.579662, 21.328751"
1443,"Економско-трговинска школа","Чеховљева 1",37000,Крушевац,Крушевац,Расински,Крушевац,http://ekonomskaks.edu.rs,037492658,037443164,"Средња школа",31,"43.57285149228161,21.333303451538086"
1444,"Медицинска школа","Ћирила и Методија 22",37000,Крушевац,Крушевац,Расински,Крушевац,http://www.medicinska.edu.rs,037440319,037430039,"Средња школа",26,"43.57739465465656,21.3289475440979"
1445,"Политехничка школа Милутин Миланковић","Чеховљева 1",37000,Крушевац,Крушевац,Расински,Крушевац,http://tehnicka-skola.edu.rs,037492657,037417707,"Средња школа",27,"43.572821, 21.333237"
1629,"Хемијско-технолошка школа","Ћирила и Методија бб",37000,Крушевац,Крушевац,Расински,Крушевац,http://htsks.rs,037439741,037439741,"Средња школа",38,"43.57773275483374,21.32725238800049"
1630,"Прва техничка школа","Ћирила и Методија 26",37000,Крушевац,Крушевац,Расински,Крушевац,http://prva-tehnicka.edu.rs/,037427508,037448810,"Средња школа",39,"43.57769097819052,21.32788136601448"
1787,"Средња школа","Братиславе Петровић 69",37220,Брус,Брус,Расински,Крушевац,http://www.skolabrus.edu.rs,037825167,037825167,"Средња школа",20,"43.38269610128178,21.027408242225647"
1632,"Гимназија Вук Караџић","Вука Караџића 11",37240,Трстеник,Трстеник,Расински,Крушевац,http://vukts.edu.rs,037711844,037711844,"Средња школа",16,"43.61787156510168,20.998821258544922"
1633,"Техничка школа","Вука Караџића 11",37240,Трстеник,Трстеник,Расински,Крушевац,http://www.tehnickats.edu.rs,037711842,037711843,"Средња школа",29,"43.61818807819762,20.998944640159607"
1634,"Средња школа","Светог Саве 6",37260,Варварин,Варварин,Расински,Крушевац,http://ssv.edu.rs,037788369,037788369,"Средња школа",19,"43.72369974888592,21.36951193213463"
1751,"Медицинска школа","Краља Милутина бб.",38100,Приштина-Грачаница,Приштина,Косовски,"Косовска Митровица",http://medicinska.skola.gr,03865220,03865220,"Средња школа",4,"42.68298,21.049352"
1749,Гимназија,"Лапље Село  38204",38100,"Лапље Село",Приштина,Косовски,"Косовска Митровица",http://gimnazijapristina.edu.rs,03881936,03881936,"Средња школа",8,"42.599912138524715,21.141662299633026"
1754,"Машинска школа - Приштина","Мирољуба Танасковића - Преоце",38204,Преоце,Приштина,Косовски,"Косовска Митровица",http://www.masinskaskolapr.net,045360593,03881119,"Средња школа",5,"42.598445165069215,21.12119436264038"
1799,"Економско-трговинска школа Приштина","Приштина-Лапље Село",38204,"Лапље Село",Приштина,Косовски,"Косовска Митровица",,03881627,03881627,"Средња школа",12,"42.5953650007494,21.139841079711914"
1752,"Грађевинско-саобраћајна школа",Грачаница,38205,Грачаница,Приштина,Косовски,"Косовска Митровица",,03865292,03865290,"Средња школа",12,"42.602946669822316,21.195306479930878"
1753,"Електротехничка школа Миладин Поповић - Сушица","Патријарха Павла бб 38205 Сушица",38205,Сушица-Бадовац,Приштина,Косовски,"Косовска Митровица",http://www.ets.ed.rs,03864808,03865350,"Средња школа",12,"42.58269523702859,21.20560884475708"
1756,"Техничка школа Никола Тесла",Прилужје,38211,Прилужје,Обилић,Косовски,"Косовска Митровица",http://www.tehnickaskolaobilic.com,028467556,028467556,"Средња школа",8,"42.7338861,21.025343"
1768,"Средња школа Никола Тесла","Немањина 29а",38218,Лепосавић,Лепосавић,Косовско-митровачки,"Косовска Митровица",http://www.ssnikolateslaleposavic.edu.rs,02883562,02884191,"Средња школа",20,"43.10258875657714,20.80208659172058"
1807,"Пољопривредна школа Приштина","Браће Матовића 17",38219,Лешак,Лепосавић,Косовско-митровачки,"Косовска Митровица",http://www.poqoprivrednaskolapristinalesak.edu.rs,028400413,028400413,"Средња школа",10,"43.16947342915056,20.739853978157043"
1806,"Техничка школа Вучитрн","Иве Лоле Рибара 27",38220,"Косовска Митровица",Вучитрн,Косовско-митровачки,"Косовска Митровица",http://gimnazijavu.edu.rs,028422071,028425335,"Средња школа",8,"42.89716534044834,20.866985321044922"
1762,Гимназија,"Лоле Рибара 29",38220,"Косовска Митровица","Косовска Митровица",Косовско-митровачки,"Косовска Митровица",http://www.gimnazijakm.edu.rs,028425334,028425334,"Средња школа",12,"42.89759762210229,20.863380432128906"
1763,"Економско-трговинска школа","Иве Лоле Рибара 27",38220,"Косовска Митровица","Косовска Митровица",Косовско-митровачки,"Косовска Митровица",http://ekonomskakm.edu.rs,028425335,028425335,"Средња школа",15,"42.89744042912421,20.867403745651245"
1764,"Медицинска школа","Дрварска 1",38220,"Косовска Митровица","Косовска Митровица",Косовско-митровачки,"Косовска Митровица",,028498395,028498396,"Средња школа",20,"42.89206418807337,20.861636996269226"
1765,"Техничка школа Михаило Петровић Алас","Лоле Рибара  29",38220,"Косовска Митровица","Косовска Митровица",Косовско-митровачки,"Косовска Митровица",http://tsalaskm.com,028425333,028425332,"Средња школа",21,"42.896974564119155,20.86728572845459"
1805,"Гимназија Вучитрн","Иве Лоле Рибара 27",38220,"Косовска Митровица",Вучитрн,Косовско-митровачки,"Косовска Митровица",http://gimnazijavu.edu.rs,028422071,028425335,"Средња школа",8,"42.8972498321008,20.86668223142624"
1767,"Средња школа","Нушићева 7",38227,Звечан,Звечан,Косовско-митровачки,"Косовска Митровица",http://ss-graf-zvecan.edu.yu,028664064,028664064,"Средња школа",15,"42.90963348418368,20.837658047676086"
1769,"Средња школа Григорије Божовић","Јелене Анжујске 17",38228,"Зубин Поток","Зубин Поток",Косовско-митровачки,"Косовска Митровица",http://www.ssgrigorijebozovic.nasaskola.rs,028460108,028460108,"Средња школа",16,"42.91520069984653,20.696139335632324"
1759,"Гимназија Липљан","Радевачка 38208 Лепина",38232,"Лепина - Липљан",Липљан,Косовски,"Косовска Митровица",,03889485,03889485,"Средња школа",3,"42.567359, 21.072248"
1760,"Пољопривредна школа","Радевачка 38208 Лепина",38232,"Доња Гуштерица - Липљан",Липљан,Косовски,"Косовска Митровица",,03889485,03889485,"Средња школа",5,"42.546101,21.180670"
1824,"Пољопривредна школа - делатност ван седишта Ранилуг","Радевачка 38208 Лепина",38232,"Доња Гуштерица - Липљан",Липљан,Косовски,"Косовска Митровица",,03889485,03889485,"Средња школа",4,"42.492478, 21.599440"
1825,"Пољопривредна школа - делатност ван седишта Партеш","Радевачка 38208 Лепина",38232,"Доња Гуштерица - Липљан",Липљан,Косовски,"Косовска Митровица",,03889485,03889485,"Средња школа",4,"42.401011, 21.433376"
1837,"Пољопривредна школа - делатност ван седишта Лепина","Радевачка 38208 Лепина",38232,Лепина,Липљан,Косовски,"Косовска Митровица",,03889485,03889485,"Средња школа",3,"42.567359, 21.072248"
1761,"Економско-трговинска школа",Штрпце,38236,Штрпце,Штрпце,Косовски,"Косовска Митровица",http://opstinastrpce,029070191,029070191,"Средња школа",27,"42.23741443820532,21.024742126464844"
1757,Гимназија,"Топличка бб",38240,Куршумлија,Подујево,Косовски,"Косовска Митровица",http://,027380533,027380533,"Средња школа",4,"43.144491251717426,21.265711784362793"
1758,"Техничка школа Ђуро Ђаковић","Toпличка 14",38240,Kуршумлија,Подујево,Косовски,"Косовска Митровица",http://,027380533,027380533,"Средња школа",7,"43.145336680298804,21.264338493347168"
1771,"Техничка школа Драги Поповић","Горње Кусце",38250,"Гњилане Горње Кусце",Гњилане,Косовско-поморавски,Ранилуг,"http://bisnode.rs tehnicka-skola dragi-popovic",028077206,028077207,"Средња школа",14,"42.494938,21.481921"
1770,Гимназија,Шилово,38252,"Гњилане- Шилово",Гњилане,Косовско-поморавски,Ранилуг,,0280325115,0280325115,"Средња школа",8,"42.475388903785536,21.49097442626953"
1772,Гимназија,"Цара Лазара бб",38260,"Косовска Каменица","Косовска Каменица",Косовско-поморавски,Ранилуг,,0280372499,0280372499,"Средња школа",8,"42°34\\\'42.1"
1773,"Техничка школа","Цара Лазара бб",38260,"Косовска Каменица","Косовска Каменица",Косовско-поморавски,Ранилуг,,0280372498,0,"Средња школа",8,"42578266,21.581875"
1774,"Техничка школа",Врбовац-Витина,38263,Врбовац,Витина,Косовско-поморавски,Ранилуг,"http://nema ",0280381017,0280381017,"Средња школа",8,"42.313877566161864,21.36016845703125"
1816,"Економско-трговинска школа Гњилане",Ранилуг,38267,Ранилуг,"Косовска Каменица",Косовско-поморавски,Ранилуг,http://www.ecogl.kosovskopomoravlje.rs,028076132,028076132,"Средња школа",1,"42.49152983213096,21.598949432373047"
1817,"Медицинска школа","Велико Ропотово",38267,"Велико Ропотово","Косовска Каменица",Косовско-поморавски,Ранилуг,,028076002,028076002,"Средња школа",8,"42.47817430242152,21.5771484375"
1779,"Машинско-електротехничка школа","Гораждевац, Пећ",38300,Гораждевац,Пећ,Пећки,"Косовска Митровица",,039467313,039467313,"Средња школа",0,"42.641034,20.367351"
1777,Гимназија,"Гораждевац, Пећ",38310,Гораждевац,Пећ,Пећки,"Косовска Митровица",,039467313,039467313,"Средња школа",4,"42.641034,20.367351"
1778,"Економска школа","Гораждевац, Пећ",38310,Гораждевац,Пећ,Пећки,"Косовска Митровица",,039467313,039467313,"Средња школа",4,"42.641034,20.367351"
1835,"Гимназија Гораждевац - делатност ван седишта Осојане","Осојане, Исток",38310,Осојане,Пећ,Пећки,"Косовска Митровица",,039467313,039467313,"Средња школа",,
1804,"Техничка школа",Осојане,38334,"Суво Грло",Србица,Косовско-митровачки,"Косовска Митровица",,0637256371,0637256371,"Средња школа",4,"42.81723116558138,20.65538853406906"
1775,"Економско-трговинска школа","с. Млике",38420,Драгаш,Гора-Драгаш,Призренски,"Косовска Митровица",http://www.,0037744400827,0038129502303,"Средња школа",12,420297178
1776,"Гимназија Ораховац","Видовданска бб",38430,Ораховац,Ораховац,Призренски,"Косовска Митровица",,029277919,029277919,"Средња школа",6,"42.40323399835807,20.660460591316223"
1919,"Монтесори основна школа","Жанке Стокић бр. 11",11000,Београд,"Савски венац","Град Београд",Београд,http://www.montesori.edu.rs/,0113692980,0113692980,"Приватна основна школа",8,"44.792836, 20.435063"
1918,"Владислав Петковић Дис","Интернационалних бригада 57",11000,Београд,Врачар,"Град Београд",Београд,http://www.skoladis.edu.rs,0113445365,0112681169,"Приватна основна школа",,
1916,"Руђер Бошковић"," (Кнеза Вишеслава 17)",11030,Београд,Чукарица,"Град Београд",Београд,http://www.osboskovic.edu.rs,0113551454,0113551454,"Приватна основна школа",16,44.76079889999999
1920,Бејза,"Орфелинова 57",11030,Београд,Чукарица,"Град Београд",Београд,http://www.bejza.rs,0113571986,0113571986,"Приватна основна школа",7,"44.775040, 20.415253"
1917,"Креативно перо","Толстојева 58 (седиште) и издвојена одељења у ул. Толстојева 51 и у ул. Чакорска бр. 3",11070,Београд,"Савски венац","Град Београд",Београд,http://www.kreativnopero.com,0113672734,0113672716,"Приватна основна школа",10,44.780318.20.455500
1963,Јуниор,"Симе Милутиновића Сарајлије 32",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://info@cleveris.org,0216500767,0,"Приватна основна школа",,
1964,"Свети Кирило и Методије","Камењар 3 бр. 7",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://kiriloimetodije.com,021451541,021451591,"Приватна основна школа",,"45.22751340428297,19.79084014892578"
1966,Тврђава,"Штросмајерова 8",21131,Петроварадин,"Нови Сад",Јужнобачки,"Нови Сад",http://www.tvrdjava.edu.rs/,0216613043,0216613043,"Приватна основна школа",,
1965,Свитац,"Слободана Бајића 47",21208,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://www.ospusvitac.rs,021461006,021461006,"Приватна основна школа",2,0
1922,"Елитна основна школа Бајевица","Бајевица бб ",36300,"Нови Пазар","Нови Пазар","Рашки 2",Краљево,http://www.eos.edu.rs,062661862,00000,"Приватна основна школа",1,/
1878,"Приватна гимназија Владислав Петковић Дис",,11000,Београд,Врачар,"Град Београд",Београд,,,,"Приватна средња школа",,
1887,"Гимназија Креативно перо",,11040,Београд,"Савски венац","Град Београд",Београд,,,,"Приватна средња школа",,
1889,"Средња медицинска школа Милутин Миланковић",,11040,Београд,"Савски венац","Град Београд",Београд,,,,"Приватна средња школа",,
1883,"Пословно менаџерска школа",,11550,Лазаревац,Лазаревац,"Град Београд",Београд,,,,"Приватна средња школа",,
1866,"Гимназија Живорад Јанковић",,21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",,,,"Приватна средња школа",,
1910,"Средња школа Нови Пазар","Саве Ковачевића бб",36000,"Нови Пазар","Нови Пазар","Рашки 2",Краљево,http://www.ess.edu.rs,020321289,020321289,"Приватна средња школа",,
171,"Школа за ученике оштећеног вида Вељко Рамадановић","Цара Душана 143",11080,Земун,Земун,"Град Београд",Београд,http://www.skolaveljkoramadanovic.edu.rs,0112198611,0112616948,"Основна и средња школа са домом",24,"44.855316, 20.384789"
178,"Школа за основно и средње образовање са домом Свети Сава","Милије Станојловића бр.30",11260,Умка,Чукарица,"Град Београд",Београд,http://www.sososvsava.edu.rs,8026066,8026856,"Основна и средња школа са домом",26,"44.65595486430342,20.31646728515625"
1206,"Специјална школа са домом ученика Бубањ","Бубањских хероја 3",18000,Ниш,Ниш,Нишавски,Ниш,http://www.skolabubanj.edu.rs,018263801,018263154,"Основна и средња школа са домом",18,"43.313049, 21.861301"
1319,"Школа за основно и средње образовање Милан Петровић","Браће Рибникар 32",21000,"Нови Сад","Нови Сад",Јужнобачки,"Нови Сад",http://smp.edu.rs,0216621253,0216616366,"Основна и средња школа са домом",65,"45.2485069, 19.835985800000003"
1179,"Школа за основно и средње образовање Братство","Доситејева 11",21220,Бечеj,Бечеј,Јужнобачки,"Нови Сад",http://www.facebook.com/BratstvoBecej,0216916363,0216916363,"Основна и средња школа са домом",22,"45.617920956549106,20.047597289085388"
1425,"Митровачка гимназија","Светог Саве 2",22000,"Сремска Митровица","Сремска Митровица",Сремски,"Нови Сад",http://www.gimnazijasm.edu.rs,022610390,022621285,"Основна и средња школа са домом",28,"44.9687299813985,19.610595703125"
1229,"Школски центар са домом ученика Доситеј Обрадовић","Зрињског и Франкопана 2",24000,Суботица,Суботица,Севернобачки,Сомбор,http://www.skcentar.edu.rs,024556119,024527449,"Основна и средња школа са домом",8,"46.104321,19.657820"
1062,"Школа за основно и средње образовање са домом Вук Караџић","Радоја Домановића 98",25000,Сомбор,Сомбор,Западнобачки,Сомбор,"http://www.vuk-centar.edu.rs  ",025459111,025459081,"Основна и средња школа са домом",25,"45.788181,19.106886,17"
1375,"Основна школа и гимназија Пјетро Кузмјак са домом ученика","Русинска 63",25233,"Руски Крстур",Кула,Западнобачки,Сомбор,http://www.petrokuzmjak.edu.rs,025705030,025705030,"Основна и средња школа са домом",12,"45.569832358492825,19.42657470703125"
1246,"Школа са домом за ученике оштећеног слуха","Старине Новака 33",34000,Крагујевац,Крагујевац,Шумадијски,Крагујевац,http://www.skolazagluve.edu.rs,034323662,034323159,"Основна и средња школа са домом",9,"44.030749,20.5460933"
1220,"Школа са домом ученика за ученике оштећеног слуха и говора 11. мај","Славке Ђурђевић 8",35000,Јагодина,Јагодина,Поморавски,Јагодина,http://www.11maj.edu.rs,0358223204,035240166,"Основна и средња школа са домом",16,"43.97971456806205,21.264928579330444"
